Claim_Number,Process,Activity,First_TimeStamp,Active_Minutes
55058560,Liability,Assessment - Liability,2024-12-13 08:36:00,0.9252452667553098
55058560,Liability,Documentation - Liability,2024-12-13 08:49:00,12.26515607836053
55058560,Total Loss,Processing - Total Loss,2024-12-13 10:52:00,11.265105770513644
55058560,Total Loss,Entry - Total Loss,2024-12-13 11:01:00,5.405154202974863
55058560,Settlement,Processing - Settlement,2024-12-13 15:12:00,5.677278984343899
55058560,Settlement,Assessment - Settlement,2024-12-13 16:05:00,0.12676723062752662
55058560,Settlement,Assessment - Settlement,2024-12-13 16:37:00,21.055896335110365
55058560,Settlement,Entry - Settlement,2024-12-13 17:32:00,10.61181536441418
55058560,Liability,Update - Liability,2024-12-13 19:50:00,11.374035572658501
55058560,Liability,Documentation - Liability,2024-12-13 20:35:00,5.482950882007854
55058560,Liability,Documentation - Liability,2024-12-13 20:52:00,2.213973982406577
55058560,Settlement,Processing - Settlement,2024-12-14 00:09:00,11.305035174646575
55058560,Settlement,Entry - Settlement,2024-12-14 00:52:00,1.823145565406814
55058560,Settlement,Entry - Settlement,2024-12-14 01:20:00,4.235811088804871
55058560,Settlement,Entry - Settlement,2024-12-14 01:32:00,0.6253082035374286
55118805,Claim related teams chats,Assessment - Claim related teams chats,2024-12-15 13:37:00,5.419708449568727
55118805,Coverage,Update - Coverage,2024-12-15 15:49:00,3.023580269643063
55118805,Coverage,Processing - Coverage,2024-12-15 16:34:00,14.971441067662328
55118805,Coverage,Approval - Coverage,2024-12-15 17:06:00,1.5118128327677214
55118805,Claim related teams chats,Check - Claim related teams chats,2024-12-15 18:45:00,3.8973626075537515
55118805,Total Loss,Analysis - Total Loss,2024-12-15 20:09:00,3.3923396731341997
55118805,Total Loss,Update - Total Loss,2024-12-15 20:28:00,6.167867789618473
55118805,Total Loss,Update - Total Loss,2024-12-15 20:34:00,0.4521672142326575
55118805,Recovery,Update - Recovery,2024-12-16 01:26:00,1.1770497270611857
55118805,Recovery,Update - Recovery,2024-12-16 02:16:00,1.307586727485776
55118805,Total Loss,Documentation - Total Loss,2024-12-16 06:27:00,6.7999317049318115
55118805,Total Loss,Processing - Total Loss,2024-12-16 06:42:00,1.1482912919534662
55118805,Total Loss,Analysis - Total Loss,2024-12-16 07:05:00,4.360618006565018
55118805,Total Loss,Update - Total Loss,2024-12-16 11:35:00,1.311911044049869
55118805,Total Loss,Processing - Total Loss,2024-12-16 12:28:00,9.988937636116724
55118805,Total Loss,Processing - Total Loss,2024-12-16 13:12:00,14.352574412672835
55118805,Coverage,Processing - Coverage,2024-12-16 17:15:00,3.7541722895348157
55118805,Coverage,Update - Coverage,2024-12-16 18:09:00,2.2717068471847104
55118805,Coverage,Documentation - Coverage,2024-12-16 18:35:00,1.4332426819546542
55118805,Total Loss,Update - Total Loss,2024-12-16 22:51:00,0.355313981208519
55118805,Total Loss,Assessment - Total Loss,2024-12-16 23:43:00,1.6632908134402713
55118805,Claim related teams chats,Review - Claim related teams chats,2024-12-17 04:12:00,5.409990905711034
55118805,Total Loss,Entry - Total Loss,2024-12-17 08:33:00,3.9137397336287094
55126502,Schedule Services,Update - Schedule Services,2024-12-15 23:58:00,19.245189155061652
55126502,Schedule Services,Update - Schedule Services,2024-12-16 00:30:00,10.461487449128612
55126502,Schedule Services,Check - Schedule Services,2024-12-16 00:58:00,2.324181239411392
55126502,Schedule Services,Documentation - Schedule Services,2024-12-16 01:38:00,0.33276767917154737
55126502,Recovery,Assessment - Recovery,2024-12-16 04:51:00,9.441894967165258
55126502,Recovery,Update - Recovery,2024-12-16 05:03:00,12.208775405322351
55126502,Recovery,Assessment - Recovery,2024-12-16 05:32:00,8.691450178299577
55126502,Recovery,Update - Recovery,2024-12-16 05:58:00,0.7845422475939164
55126502,Total Loss,Documentation - Total Loss,2024-12-16 10:26:00,30.965254460672355
55126502,Total Loss,Documentation - Total Loss,2024-12-16 11:19:00,1.5959685326457727
55126502,Claim related teams chats,Check - Claim related teams chats,2024-12-16 14:06:00,6.540485633599202
55126502,Claim related teams chats,Assessment - Claim related teams chats,2024-12-16 14:17:00,12.03172932205887
55126502,Claim related teams chats,Assessment - Claim related teams chats,2024-12-16 15:04:00,1.4438901871816758
55126502,Claim related teams chats,Review - Claim related teams chats,2024-12-16 15:32:00,12.04390517690789
55126502,Claim related teams chats,Assessment - Claim related teams chats,2024-12-16 20:13:00,1.951563145005537
55126502,Claim related teams chats,Approval - Claim related teams chats,2024-12-16 21:00:00,18.835344972357987
55126502,Communication,Check - Communication,2024-12-17 01:33:00,1.7512781418334014
55126502,Communication,Analysis - Communication,2024-12-17 02:25:00,15.434619025671731
55126502,Communication,Update - Communication,2024-12-17 02:53:00,0.37515742093429505
55126502,Communication,Entry - Communication,2024-12-17 03:06:00,6.276835984831149
55126502,Coverage,Check - Coverage,2024-12-17 04:38:00,3.8976223836378048
55126502,Coverage,Check - Coverage,2024-12-17 04:43:00,3.349261171911968
55126502,Coverage,Check - Coverage,2024-12-17 05:30:00,1.3647565707413238
55126502,Coverage,Processing - Coverage,2024-12-17 06:25:00,6.214007955993685
55126502,Claim Admin,Update - Claim Admin,2024-12-17 08:50:00,1.158604515884479
55126502,Claim related teams chats,Approval - Claim related teams chats,2024-12-17 10:40:00,4.124214115067237
55126502,Claim related teams chats,Assessment - Claim related teams chats,2024-12-17 11:20:00,1.56009306192137
55126502,Claim related teams chats,Assessment - Claim related teams chats,2024-12-17 12:15:00,15.67498726061122
55126502,Claim related teams chats,Update - Claim related teams chats,2024-12-17 13:09:00,0.24524530915993475
55126502,Recovery,Update - Recovery,2024-12-17 17:05:00,1.2140197956060597
55126502,Recovery,Assessment - Recovery,2024-12-17 17:13:00,1.4874087413926045
55126502,Claim related teams chats,Update - Claim related teams chats,2024-12-17 22:14:00,2.7727561986751077
55126502,Claim related teams chats,Check - Claim related teams chats,2024-12-17 22:58:00,1.4245841696692203
55126502,Claim related teams chats,Update - Claim related teams chats,2024-12-17 23:51:00,3.4799666661148163
55126502,Claim related teams chats,Review - Claim related teams chats,2024-12-18 00:50:00,10.396842725606694
55126502,Claim related teams chats,Check - Claim related teams chats,2024-12-18 02:57:00,6.3250751816148565
55126502,Recovery,Approval - Recovery,2024-12-18 07:08:00,4.437050246330953
55126502,Recovery,Assessment - Recovery,2024-12-18 07:53:00,0.5660793509172756
55126502,Recovery,Approval - Recovery,2024-12-18 08:38:00,6.020721938923855
55126502,Recovery,Entry - Recovery,2024-12-18 09:37:00,1.0100937190977965
55126502,Claim related teams chats,Approval - Claim related teams chats,2024-12-18 14:07:00,7.817487480532022
55126502,Claim related teams chats,Update - Claim related teams chats,2024-12-18 14:16:00,1.5387887666452194
55134415,Recovery,Approval - Recovery,2024-12-16 04:42:00,1.9555649638479458
55134415,Claim related teams chats,Assessment - Claim related teams chats,2024-12-16 07:41:00,8.455708739216108
55134415,Claim related teams chats,Assessment - Claim related teams chats,2024-12-16 08:13:00,10.192753990544569
55134415,Claim related teams chats,Update - Claim related teams chats,2024-12-16 08:19:00,5.689100408782958
55134415,Schedule Services,Documentation - Schedule Services,2024-12-16 10:29:00,0.3405152190937448
55134415,Schedule Services,Check - Schedule Services,2024-12-16 10:54:00,4.277274926386391
55134415,Coverage,Update - Coverage,2024-12-16 14:41:00,7.304701335588678
55134415,Claim Admin,Documentation - Claim Admin,2024-12-16 16:37:00,0.8338243481399348
55134415,Claim Admin,Documentation - Claim Admin,2024-12-16 17:09:00,1.3981997778458233
55134415,Claim Admin,Assessment - Claim Admin,2024-12-16 17:56:00,10.806376436355258
55134415,Settlement,Processing - Settlement,2024-12-16 21:44:00,0.20163460502122277
55152994,Settlement,Processing - Settlement,2024-12-04 02:11:00,10.916453387722227
55152994,Settlement,Assessment - Settlement,2024-12-04 02:21:00,2.6477918825585696
55152994,Settlement,Processing - Settlement,2024-12-04 02:39:00,2.6615779850136745
55152994,Schedule Services,Check - Schedule Services,2024-12-04 06:07:00,2.6989249769222483
55152994,Schedule Services,Check - Schedule Services,2024-12-04 06:51:00,0.6162269164244603
55152994,Schedule Services,Update - Schedule Services,2024-12-04 07:04:00,18.64347206696614
55152994,Schedule Services,Update - Schedule Services,2024-12-04 07:57:00,0.8454404525740805
55152994,Claim related teams chats,Approval - Claim related teams chats,2024-12-04 10:55:00,2.1842917601535006
55152994,Claim related teams chats,Update - Claim related teams chats,2024-12-04 11:12:00,2.0231703455633876
55152994,Claim related teams chats,Check - Claim related teams chats,2024-12-04 12:07:00,0.4880752119519066
55152994,Communication,Analysis - Communication,2024-12-04 16:04:00,0.9259072372862601
55152994,Communication,Entry - Communication,2024-12-04 16:56:00,0.3294780521483236
55152994,Communication,Review - Communication,2024-12-04 17:47:00,1.8294133357068243
55152994,Settlement,Assessment - Settlement,2024-12-04 20:55:00,10.17414976714265
55152994,Settlement,Processing - Settlement,2024-12-04 21:14:00,2.1733532903581225
55152994,Settlement,Entry - Settlement,2024-12-04 21:30:00,0.7601873001593766
55152994,Settlement,Entry - Settlement,2024-12-04 21:38:00,5.2879698048871
55152994,Desktop Management,Documentation - Desktop Management,2024-12-05 00:22:00,28.521240673950743
55152994,Desktop Management,Documentation - Desktop Management,2024-12-05 01:15:00,1.4219361784308238
55152994,Desktop Management,Analysis - Desktop Management,2024-12-05 01:24:00,1.7395420926579348
55152994,Desktop Management,Review - Desktop Management,2024-12-05 01:50:00,17.950516431023615
55152994,Desktop Management,Analysis - Desktop Management,2024-12-05 04:03:00,1.0847985944475902
55152994,Desktop Management,Analysis - Desktop Management,2024-12-05 04:37:00,3.6791532555991617
55152994,Desktop Management,Processing - Desktop Management,2024-12-05 04:55:00,1.4698961535390525
55152994,Schedule Services,Documentation - Schedule Services,2024-12-05 10:13:00,13.567179897352707
55152994,Schedule Services,Documentation - Schedule Services,2024-12-05 10:40:00,20.05560557795172
55152994,Schedule Services,Check - Schedule Services,2024-12-05 10:54:00,8.528837610065917
55152994,Liability,Analysis - Liability,2024-12-05 14:40:00,1.990104465783599
55152994,Liability,Assessment - Liability,2024-12-05 15:07:00,2.683275203247604
55152994,Liability,Analysis - Liability,2024-12-05 15:26:00,1.4873762564121071
55152994,Liability,Update - Liability,2024-12-05 16:11:00,11.170946861164952
55152994,Recovery,Entry - Recovery,2024-12-05 20:06:00,12.39960372914604
55152994,Liability,Update - Liability,2024-12-06 01:11:00,2.8139096729574917
55152994,Liability,Assessment - Liability,2024-12-06 01:42:00,5.443322226627479
55152994,Settlement,Processing - Settlement,2024-12-06 03:42:00,1.0049313221169143
55152994,Settlement,Entry - Settlement,2024-12-06 04:07:00,2.9540805179325322
55152994,Settlement,Processing - Settlement,2024-12-06 04:17:00,5.091560715658986
55160818,Schedule Services,Check - Schedule Services,2024-12-13 20:05:00,14.232861466417729
55160818,Schedule Services,Documentation - Schedule Services,2024-12-13 20:21:00,3.6354236725789977
55160818,Schedule Services,Documentation - Schedule Services,2024-12-13 20:55:00,2.733183749008319
55160818,Desktop Management,Analysis - Desktop Management,2024-12-14 01:49:00,8.426830208309164
55160818,Desktop Management,Analysis - Desktop Management,2024-12-14 02:12:00,9.134139994404848
55160818,Claim related teams chats,Review - Claim related teams chats,2024-12-14 06:49:00,2.1187656203144383
55160818,Claim related teams chats,Review - Claim related teams chats,2024-12-14 07:29:00,6.014613885831744
55160818,Claim related teams chats,Check - Claim related teams chats,2024-12-14 07:48:00,7.4728486652963095
55160818,Desktop Management,Processing - Desktop Management,2024-12-14 09:43:00,5.415994361736102
55160818,Desktop Management,Review - Desktop Management,2024-12-14 10:29:00,0.9219862551402466
55160818,Desktop Management,Documentation - Desktop Management,2024-12-14 11:00:00,10.53265641370974
55160818,Desktop Management,Documentation - Desktop Management,2024-12-14 11:36:00,3.972811802854619
55160818,Settlement,Assessment - Settlement,2024-12-14 13:12:00,1.7597195097022187
55160825,Claim Admin,Update - Claim Admin,2024-12-06 01:16:00,1.2378637442301512
55160825,Claim Admin,Review - Claim Admin,2024-12-06 01:33:00,0.9465427098768784
55160825,Claim related teams chats,Review - Claim related teams chats,2024-12-06 03:20:00,10.718927943157226
55160825,Communication,Check - Communication,2024-12-06 09:18:00,2.9433658117371326
55160825,Communication,Assessment - Communication,2024-12-06 09:26:00,2.7559377190626138
55160825,Communication,Assessment - Communication,2024-12-06 14:12:00,0.28130865772121655
55160825,Communication,Analysis - Communication,2024-12-06 14:30:00,3.545539772016837
55160825,Communication,Assessment - Communication,2024-12-06 15:25:00,4.139084705575753
55160825,Communication,Processing - Communication,2024-12-06 16:07:00,4.191748158918776
55160825,Claim related teams chats,Review - Claim related teams chats,2024-12-06 21:35:00,6.238445277827009
55160825,Claim related teams chats,Check - Claim related teams chats,2024-12-06 22:22:00,1.076923557345859
55160825,Claim related teams chats,Update - Claim related teams chats,2024-12-06 22:37:00,1.5532532665261278
55160825,Liability,Analysis - Liability,2024-12-07 03:42:00,8.422915849797205
55160825,Liability,Update - Liability,2024-12-07 08:30:00,14.803438719400106
55160825,Liability,Analysis - Liability,2024-12-07 09:06:00,0.8305233725606236
55160825,Liability,Update - Liability,2024-12-07 10:00:00,3.5422865212635224
55192217,Claim related teams chats,Update - Claim related teams chats,2024-12-04 11:27:00,1.8030681204297618
55192217,Claim related teams chats,Assessment - Claim related teams chats,2024-12-04 12:02:00,14.002125973460908
55192217,Claim related teams chats,Approval - Claim related teams chats,2024-12-04 12:07:00,8.834067593786786
55192217,Claim related teams chats,Check - Claim related teams chats,2024-12-04 12:25:00,6.083282056986319
55192217,Liability,Analysis - Liability,2024-12-04 15:21:00,0.5290598728596498
55192217,Liability,Analysis - Liability,2024-12-04 17:15:00,2.808693407402103
55192217,Liability,Documentation - Liability,2024-12-04 17:21:00,4.196975775525792
55192217,Liability,Documentation - Liability,2024-12-04 17:44:00,1.1376509335920946
55192217,Liability,Analysis - Liability,2024-12-04 18:24:00,3.0730889590331856
55192217,Communication,Check - Communication,2024-12-04 20:59:00,4.694293600284421
55192217,Communication,Analysis - Communication,2024-12-04 21:23:00,2.0828490451212507
55192217,Communication,Check - Communication,2024-12-04 22:05:00,7.692158063208459
55192217,Communication,Analysis - Communication,2024-12-04 23:03:00,9.276976520645547
55192217,Liability,Analysis - Liability,2024-12-05 00:41:00,2.054923309051985
55192217,Claim Admin,Entry - Claim Admin,2024-12-05 02:09:00,9.22111851457088
55192217,Claim Admin,Check - Claim Admin,2024-12-05 02:20:00,0.6467119758241084
55192217,Claim Admin,Update - Claim Admin,2024-12-05 02:32:00,9.19244054823221
55192217,Claim Admin,Documentation - Claim Admin,2024-12-05 03:30:00,0.9287998899385971
55192217,Desktop Management,Documentation - Desktop Management,2024-12-05 06:44:00,0.5328418438961651
55192217,Desktop Management,Processing - Desktop Management,2024-12-05 07:31:00,5.232975636970135
55192217,Desktop Management,Analysis - Desktop Management,2024-12-05 11:04:00,3.292701884239309
55192217,Desktop Management,Review - Desktop Management,2024-12-05 11:49:00,12.023891412179514
55192217,Desktop Management,Review - Desktop Management,2024-12-05 12:09:00,2.3564133932907345
55192217,Desktop Management,Processing - Desktop Management,2024-12-05 12:31:00,1.792437172910149
55192217,Settlement,Processing - Settlement,2024-12-05 17:57:00,3.5730903704101356
55192217,Settlement,Assessment - Settlement,2024-12-05 18:23:00,3.143535568997004
55192217,Settlement,Assessment - Settlement,2024-12-05 19:23:00,2.211236062462148
55192217,Settlement,Assessment - Settlement,2024-12-05 19:40:00,6.016625525566021
55192217,Communication,Update - Communication,2024-12-05 21:19:00,7.226461640823934
55192217,Recovery,Assessment - Recovery,2024-12-05 23:53:00,9.68606821966311
55192217,Recovery,Approval - Recovery,2024-12-06 00:27:00,18.133107648062268
55192217,Recovery,Assessment - Recovery,2024-12-06 01:17:00,1.6507032247508568
55192217,Recovery,Update - Recovery,2024-12-06 01:47:00,6.395551293521198
55209100,Recovery,Approval - Recovery,2024-12-04 00:10:00,2.2439084099635624
55209100,Coverage,Approval - Coverage,2024-12-04 02:53:00,2.6553745567264975
55209100,Recovery,Entry - Recovery,2024-12-04 05:17:00,11.324157659048355
55209100,Communication,Update - Communication,2024-12-04 08:49:00,3.5320875192122005
55209100,Communication,Processing - Communication,2024-12-04 09:04:00,4.029097216503876
55209100,Communication,Update - Communication,2024-12-04 10:58:00,15.77475616622099
55209100,Communication,Update - Communication,2024-12-04 11:03:00,10.98974499504398
55209100,Communication,Review - Communication,2024-12-04 11:15:00,1.0284363255359856
55209100,Communication,Assessment - Communication,2024-12-04 12:15:00,3.304814200581337
55209100,Communication,Update - Communication,2024-12-04 16:35:00,17.853633581862105
55209100,Communication,Entry - Communication,2024-12-04 18:50:00,2.4289928006023835
55209100,Communication,Entry - Communication,2024-12-04 19:40:00,2.4226778996963456
55209100,Claim Admin,Update - Claim Admin,2024-12-04 22:22:00,1.1847527864318204
55209100,Claim Admin,Update - Claim Admin,2024-12-04 22:31:00,0.7070154175708055
55209100,Claim Admin,Check - Claim Admin,2024-12-04 23:03:00,6.841233038767219
55209100,Settlement,Assessment - Settlement,2024-12-05 03:46:00,7.449042257247513
55209100,Settlement,Processing - Settlement,2024-12-05 04:30:00,17.470931697368595
55209100,Settlement,Entry - Settlement,2024-12-05 05:25:00,7.523246497421512
55209100,Settlement,Assessment - Settlement,2024-12-05 06:05:00,1.4942889000339128
55209100,Total Loss,Update - Total Loss,2024-12-05 08:54:00,0.304717188056862
55209100,Total Loss,Assessment - Total Loss,2024-12-05 09:11:00,21.246488037034492
55209100,Total Loss,Entry - Total Loss,2024-12-05 09:52:00,2.1809927463036973
55209100,Total Loss,Documentation - Total Loss,2024-12-05 10:40:00,1.9696253958031682
55209100,Recovery,Update - Recovery,2024-12-05 15:33:00,11.919920590852824
55209100,Recovery,Approval - Recovery,2024-12-05 16:01:00,4.498587535572545
55209100,Recovery,Approval - Recovery,2024-12-05 16:18:00,1.3095373245896729
55209100,Recovery,Update - Recovery,2024-12-05 17:14:00,11.095462526370122
55209100,Coverage,Update - Coverage,2024-12-05 19:07:00,25.173860485452565
55209100,Coverage,Analysis - Coverage,2024-12-05 19:25:00,0.5533369575538838
55209100,Coverage,Analysis - Coverage,2024-12-05 22:40:00,10.011633258633449
55209100,Coverage,Check - Coverage,2024-12-05 23:37:00,2.575710427059957
55209100,Coverage,Review - Coverage,2024-12-06 00:18:00,3.8124481743879364
55211913,Total Loss,Analysis - Total Loss,2024-12-11 08:42:00,4.069419165803123
55211913,Communication,Documentation - Communication,2024-12-11 12:05:00,13.162016358211522
55211913,Communication,Analysis - Communication,2024-12-11 12:16:00,3.9396226170602855
55211913,Communication,Entry - Communication,2024-12-11 12:36:00,3.7173998109807003
55211913,Communication,Check - Communication,2024-12-11 12:57:00,0.3146345376594939
55211913,Schedule Services,Documentation - Schedule Services,2024-12-11 16:13:00,0.4597198151191746
55211913,Schedule Services,Documentation - Schedule Services,2024-12-11 16:56:00,0.1372398765870383
55211913,Schedule Services,Documentation - Schedule Services,2024-12-11 17:01:00,12.323291503991724
55211913,Communication,Check - Communication,2024-12-11 21:45:00,2.7245099970501454
55211913,Communication,Assessment - Communication,2024-12-11 22:12:00,3.2608378253558694
55211913,Communication,Review - Communication,2024-12-11 23:10:00,9.434148597178313
55211913,Communication,Check - Communication,2024-12-11 23:42:00,4.798389336543476
55211913,Communication,Check - Communication,2024-12-12 02:12:00,4.80165698889411
55211913,Coverage,Review - Coverage,2024-12-12 04:28:00,1.8586817185871363
55211913,Recovery,Approval - Recovery,2024-12-12 06:32:00,9.076078392958685
55211913,Liability,Update - Liability,2024-12-12 09:30:00,1.0065901587054535
55211913,Liability,Analysis - Liability,2024-12-12 09:53:00,0.3730708127675286
55211913,Liability,Documentation - Liability,2024-12-12 10:42:00,1.1635122337496537
55211913,Liability,Analysis - Liability,2024-12-12 11:12:00,1.6580791934872772
55211913,Total Loss,Documentation - Total Loss,2024-12-12 15:57:00,1.7585951600678382
55211913,Total Loss,Analysis - Total Loss,2024-12-12 16:46:00,5.651100981789468
55211913,Settlement,Processing - Settlement,2024-12-12 18:13:00,1.3283812535611288
55211913,Settlement,Entry - Settlement,2024-12-12 18:37:00,5.745228170502991
55211913,Settlement,Processing - Settlement,2024-12-12 19:00:00,0.5777780023734689
55211913,Schedule Services,Check - Schedule Services,2024-12-12 22:46:00,0.8961655573876127
55211913,Schedule Services,Documentation - Schedule Services,2024-12-12 22:56:00,3.6547378429863318
55211913,Schedule Services,Update - Schedule Services,2024-12-12 23:26:00,12.848557396817707
55211913,Schedule Services,Update - Schedule Services,2024-12-12 23:36:00,9.915144825541246
55211913,Coverage,Check - Coverage,2024-12-13 01:51:00,17.42923033518642
55211913,Coverage,Documentation - Coverage,2024-12-13 02:03:00,5.355959100205608
55211913,Coverage,Analysis - Coverage,2024-12-13 03:02:00,5.732202632131328
55211913,Claim Admin,Documentation - Claim Admin,2024-12-13 08:04:00,5.00445292688248
55211913,Claim Admin,Review - Claim Admin,2024-12-13 09:00:00,4.975149480627181
55211913,Total Loss,Update - Total Loss,2024-12-13 11:56:00,0.8956841296550698
55211913,Settlement,Assessment - Settlement,2024-12-13 14:08:00,4.023450843551433
55285669,Desktop Management,Analysis - Desktop Management,2024-12-10 18:03:00,1.7759092710810187
55285669,Desktop Management,Review - Desktop Management,2024-12-10 18:10:00,0.6931291517384491
55285669,Desktop Management,Documentation - Desktop Management,2024-12-10 20:04:00,5.092073672466076
55285669,Desktop Management,Documentation - Desktop Management,2024-12-10 20:29:00,1.4879846692819774
55285669,Desktop Management,Analysis - Desktop Management,2024-12-10 20:44:00,1.7260163503614254
55285669,Recovery,Assessment - Recovery,2024-12-11 02:08:00,11.525622019681704
55285669,Recovery,Entry - Recovery,2024-12-11 02:16:00,3.247324123134321
55285669,Recovery,Assessment - Recovery,2024-12-11 03:16:00,2.5889559363612076
55285669,Liability,Analysis - Liability,2024-12-11 06:56:00,6.534436349552637
55285669,Liability,Documentation - Liability,2024-12-11 07:13:00,12.118318218089392
55285669,Liability,Assessment - Liability,2024-12-11 08:09:00,0.22677538307298242
55285669,Schedule Services,Documentation - Schedule Services,2024-12-11 10:09:00,3.0732000968941193
55285669,Settlement,Entry - Settlement,2024-12-11 13:51:00,4.818070133131557
55285669,Settlement,Processing - Settlement,2024-12-11 14:12:00,2.0177580962872277
55285669,Settlement,Processing - Settlement,2024-12-11 17:21:00,7.500997528953949
55285669,Settlement,Entry - Settlement,2024-12-11 18:20:00,17.885234816328605
55285669,Claim related teams chats,Approval - Claim related teams chats,2024-12-11 20:06:00,14.4611495667664
55285669,Claim Admin,Update - Claim Admin,2024-12-11 23:11:00,1.6461123116992649
55285669,Claim Admin,Documentation - Claim Admin,2024-12-11 23:34:00,1.3831027658619657
55287338,Communication,Processing - Communication,2024-12-12 09:19:00,0.21204373266091905
55287338,Communication,Entry - Communication,2024-12-12 09:58:00,0.14192395919014802
55287338,Communication,Update - Communication,2024-12-12 10:52:00,0.6846641790316701
55287338,Desktop Management,Analysis - Desktop Management,2024-12-12 12:15:00,1.4688216395294247
55287338,Desktop Management,Review - Desktop Management,2024-12-12 13:09:00,1.3501431532516575
55287338,Desktop Management,Documentation - Desktop Management,2024-12-12 14:00:00,21.736402329979498
55287338,Communication,Update - Communication,2024-12-12 17:05:00,1.9264605782253483
55287338,Liability,Assessment - Liability,2024-12-12 21:41:00,0.7815091815783657
55287338,Liability,Analysis - Liability,2024-12-12 22:30:00,4.043474928820084
55287338,Liability,Assessment - Liability,2024-12-13 02:02:00,9.858143281891254
55287338,Liability,Update - Liability,2024-12-13 05:03:00,5.766956282854394
55296274,Communication,Analysis - Communication,2024-12-07 08:14:00,0.3506184695277522
55296274,Communication,Processing - Communication,2024-12-07 10:58:00,11.752403666447433
55296274,Communication,Processing - Communication,2024-12-07 11:33:00,3.3995397977918347
55296274,Communication,Assessment - Communication,2024-12-07 11:54:00,1.749198773397387
55296274,Claim related teams chats,Update - Claim related teams chats,2024-12-07 16:26:00,6.4007154364915415
55296274,Claim related teams chats,Approval - Claim related teams chats,2024-12-07 16:44:00,10.953504304581836
55296274,Claim related teams chats,Review - Claim related teams chats,2024-12-07 17:19:00,0.1015356109547389
55296274,Claim related teams chats,Update - Claim related teams chats,2024-12-07 17:33:00,5.921392187368737
55296274,Communication,Documentation - Communication,2024-12-07 21:56:00,7.38383507798103
55296274,Communication,Entry - Communication,2024-12-07 22:08:00,1.2781523676857698
55296274,Coverage,Review - Coverage,2024-12-08 02:07:00,3.463036198379997
55296274,Coverage,Analysis - Coverage,2024-12-08 02:56:00,0.5676313037213186
55296274,Communication,Documentation - Communication,2024-12-08 04:38:00,6.966888359728218
55296274,Communication,Analysis - Communication,2024-12-08 05:33:00,9.5015116082576
55296274,Communication,Assessment - Communication,2024-12-08 07:55:00,0.6724921269493707
55296274,Communication,Check - Communication,2024-12-08 08:06:00,8.576620161982982
55296274,Communication,Update - Communication,2024-12-08 08:19:00,7.482631038231322
55346051,Recovery,Approval - Recovery,2024-12-14 01:11:00,2.332501310097585
55346051,Recovery,Entry - Recovery,2024-12-14 01:23:00,0.5586182028618881
55346051,Recovery,Approval - Recovery,2024-12-14 06:50:00,13.91975650446037
55346051,Recovery,Update - Recovery,2024-12-14 07:32:00,4.134965093815907
55346051,Recovery,Entry - Recovery,2024-12-14 07:59:00,1.922990609738011
55346051,Recovery,Approval - Recovery,2024-12-14 08:58:00,2.6290371555329957
55346051,Liability,Update - Liability,2024-12-14 11:26:00,3.0638180112131512
55346051,Recovery,Entry - Recovery,2024-12-14 13:21:00,4.68888835110396
55346051,Recovery,Assessment - Recovery,2024-12-14 14:10:00,3.725041260227198
55346051,Coverage,Update - Coverage,2024-12-14 17:26:00,12.690785232588233
55346051,Coverage,Update - Coverage,2024-12-14 17:42:00,3.535462564603948
55346051,Coverage,Analysis - Coverage,2024-12-14 18:27:00,24.341316326801177
55346051,Coverage,Documentation - Coverage,2024-12-14 19:16:00,9.633325566641401
55346051,Liability,Update - Liability,2024-12-14 22:54:00,1.2691934191971594
55346051,Liability,Assessment - Liability,2024-12-14 23:19:00,13.438997302944271
55346051,Claim Admin,Documentation - Claim Admin,2024-12-15 01:16:00,0.7185638975497147
55346051,Claim Admin,Entry - Claim Admin,2024-12-15 01:33:00,8.603647870053628
55346051,Claim Admin,Verification - Claim Admin,2024-12-15 02:13:00,2.495208093335486
55346051,Claim Admin,Verification - Claim Admin,2024-12-15 02:44:00,10.61761884121618
55346051,Settlement,Processing - Settlement,2024-12-15 07:16:00,10.226914595778133
55346051,Settlement,Processing - Settlement,2024-12-15 07:57:00,8.297563291787236
55346051,Recovery,Assessment - Recovery,2024-12-15 13:06:00,7.903963467821305
55346051,Recovery,Entry - Recovery,2024-12-15 13:45:00,1.9169093479589339
55346051,Recovery,Approval - Recovery,2024-12-15 14:00:00,0.5219066460037474
55346051,Settlement,Assessment - Settlement,2024-12-15 18:51:00,2.679024823711498
55358907,Settlement,Processing - Settlement,2024-12-11 23:36:00,1.5163183367893347
55358907,Settlement,Assessment - Settlement,2024-12-12 00:06:00,6.581568428056428
55358907,Settlement,Assessment - Settlement,2024-12-12 00:13:00,24.124177204430694
55358907,Claim related teams chats,Check - Claim related teams chats,2024-12-12 05:44:00,0.6222385485554638
55358907,Claim related teams chats,Review - Claim related teams chats,2024-12-12 06:37:00,2.6665962836070967
55358907,Desktop Management,Processing - Desktop Management,2024-12-12 08:35:00,8.148964094508742
55358907,Desktop Management,Processing - Desktop Management,2024-12-12 09:07:00,1.2410043063078189
55358907,Desktop Management,Review - Desktop Management,2024-12-12 12:46:00,4.149359561738078
55358907,Desktop Management,Processing - Desktop Management,2024-12-12 13:11:00,6.703868412840677
55358907,Total Loss,Documentation - Total Loss,2024-12-12 16:00:00,4.885374185823828
55358907,Total Loss,Analysis - Total Loss,2024-12-12 16:38:00,1.1414270031672504
