CLAIM_NBR,CLAIM_SID,CLAIM_RPTD_DT,CLAIM_OPEN_DT,CLAIM_CLSD_DT,CLAIM_REOPND_DT,CLAIM_STTS_DESC,CLAIM_CLSD_OUTCM_CD,CLAIM_CLSD_OUTCM_TYPE_CD,CLAIM_CLSD_OUTCM_TYPE_DESC,CLAIM_REOPND_RSN_DESC,CLAIM_STRGY_DESC,CLAIM_SEG_DESC,CLAIM_TIER_DESC,CLAIM_RPT_TYPE_DESC,CLAIM_OWNR_CNTCT_ID,CLAIM_OWNR_SYS_USER_ID,CLAIM_OWNR_EMPLY_NBR,RPT_TAKR_CNTCT_ID,RPT_TAKR_SYS_USER_ID,RPT_TAKR_EMPLY_NBR,ASSGD_BY_CNTCT_ID,ASSGD_BY_SYS_USER_ID,ASSGD_BY_EMPLY_NBR,LOSS_DT,LOSS_TYPE_DESC,LOSS_CITY_NME,LOSS_ST_CD,LOSS_ST_DESC,LOSS_ZIP_CD,LOSS_CNTY_NME,CAT_IND,CAT_CD,FAULT_RATE,FAULT_RTG_DESC,LOSS_CAUS_CTGRY_DESC,LOSS_CAUS_TYP_DESC,LOSS_CTGRY_TYP_DESC,XTRNAL_RCSTN_SRCE_TYP,XTRNAL_RCSTN_SRCE_DESC,LOSS_CAUS_CTGRY_CD,POLICY_NBR,POLICY_ST_CD,POLICY_ST_DESC,RPTD_BY_TYPE_DESC,FLAGD_DESC,FLAGD_CD,FLAGD_DT,POLICY_EFCTV_DT,POLICY_XPRTN_DT,POLICY_FIRST_YR,POLICY_STTS_CD,POLICY_STTS_DESC,NEW_POLICY_IND,POLICY_TOTAL_VEHICLES,POLICY_TOTAL_PROPERTIES,LSVL_IND,RPTG_ENTY_CD,RPTG_ENTY_DESC,BRAND_CD,BRAND_DESC,AGNT_DIV,AGNT_ZONE,AGNT_STAT,AGNT_ID,PRDCT_LINE_CD,PRDCT_LINE_DESC,POLICY_SRCE_CD,POLICY_SRCE_DESC,NAIC_RPTG_POLICY_NBR,POLICY_SYMBL_CD,POLICY_CO_CD,POLICY_MRKT_CD,INVOL_MRKT_IND,REFRL_SRCE_CD,REFRL_SRCE_DESC,CNTRL_ACCESS_IND,EMPLY_CLAIM_IND,DM_BEGN_DT,DM_END_DT,DM_CRRNT_ROW_IND,DM_ROW_PRCS_DT,DM_ROW_PRCS_UPDT_DT,CNVRTD_CLAIM_IND,DM_INSRT_AUDIT_ID,DM_UPDT_AUDIT_ID,CLAIM_STTS_CD,CLAIM_CLSD_OUTM_CD,CLAIM_REOPND_RSN_CD,CLAIM_STRGY_CD,CLAIM_SEG_CD,CLAIM_TIER_CD,CLAIM_RPT_TYPE_CD,LOSS_TYPE_CD,FAULT_RTG_CD,EXPSR_ID,INCDT_ID,LM_VISION_SUFX_NBR,EXPSR_NBR,VISION_ID_NBR,EXPSR_OPEN_DTM,EXPSR_CLSD_DTM,EXPSR_REOPND_DT,SUBRO_IND,MCCA_IND,UCIF_IND,IME_PFRMD_IND,SIU_IND,CVRC_TYPE_DESC,CVRC_SBTYP_DESC,LDB_DTL_CD,LDB_DTL_DESC,EXPSR_ASGMT_STTS_DESC,CLMNT_TYPE_DESC,EXPSR_STTS_DESC,EXPSR_STRGY_DESC,CHANNEL_EXPSR_SEG_CD,EXPSR_TYPE_CD,EXPSR_TIER_DESC,EXPSR_CLSD_OUTCM_TYPE_DESC,EXPSR_REOPND_RSN_DESC,LOSS_PARTY_TYPE_DESC,LOST_PROP_TYPE_DESC,CVRC_TYPE_CD,CVRC_SBTYP_CD,EXPSR_ASGNT_STTS_CD,CLMNT_TYPE_CD,EXPSR_STTS_CD,EXPSR_STRGY_CD,EXPSR_TIER_CD,EXPSR_CLSD_OUTCM_TYPE_CD,LOSS_PARTY_TYPE_CD,EXPSR_OWNR_CNTCT_ID,EXPSR_OWNR_SYS_USER_ID,EXPSR_OWNR_EMPLY_NBR,EXPSR_CLMNT_FIRST_NME,DM_INSRT_AUDIT_ID_EXP,DM_UPDT_AUDIT_ID_EXP,EXPSR_ASSGD_BY_OWNR_CNTCT_ID,EXPSR_ASSGD_BY_OWNR_SYS_USR_ID,EXPSR_ASSGD_BY_OWNR_EMPLY_NBR,EXPSR_INIT_ASSGD_DT,JURIS_ST_CD,JURIS_ST_DESC,CVRC_ISS_TYPE_CD,CVRC_ISS_TYPE_DESC,CVRC_DTRMN_TYPE_CD,CVRC_DTRMN_TYPE_DESC,ORGNG_ISS_IND,INSD_OWN_NONLSTD_VEHCL_IND,VEHCL_LISTED_ON_POLICY_IND,ACDT_LMT_AMT,LBLTY_DTRMN_TYPE_CD,LBLTY_DTRMN_TYPE_DESC,CMPRTY_NGLGNC_IND,EXPSR_ORDER_NBR,FINCL_MGMT_LINE_CD,FINCL_MGMT_LINE_DESC,CRRNT_NCVRA_IND,CVRG_EFCTV_DT,CVRG_XPRTN_DT,CVRG_DEBEL,INIT_EXPSR_SEG_DESC,ASSGD_GRP_NME,SALVAGE_IND,ASSGD_GRP_ID,CVRC_STTS_DESC,ACES_CLAIM_NBR,ACES_CLAIM_ID,LGLTY_TYP_CD,LGLTY_CLAIM_TYP_DESC,MATTER_IND,LTGN_IND
063720687,138110790,12/03/2024,12/04/2024,12/28/2024,,Closed,automatic,incident_only,Incident Only,,Unknown,APD - TL,Medium Severity,Digital,n0386099,n0367915,N0337487,n0325525,user:10550,N0366918,assign_cc_app_user,assign_cc_app_user,,11/28/2024,Auto,Dallas,CA,Texas,77001,,N,,0,Insured not at Fault,multiVehicleAccidentAuto,Multi Vehicle Accident,efnol,efnol,eFNOL,12,Y9772722,TX,Texas,Self/Insured,Never Flagged,neverflagged,,06/10/2024,06/10/2025,2024,inforce,In Force,N,1,1,N,1773,Liberty County Mutual Insurance Company,SAF,Safeco,6,34,5203,5572,AUT,AUT,AUT,AUT,ABT29365035599,AB,T,3,N,30,Safeco Regional,N,N,12/04/2024,12/31/9999,Y,12/05/2024,12/29/2024,N,5549424,5573815,closed,automatic,,unknown,digital,digital,self,AUTO,self,063720687-0001,cc:41950658,1,063720687-0001,063720687-0001,12/04/2024,12/27/2024,,N,N,N,N,N,Collision - Vehicle Damage,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Insured,Closed,APD : TL,apd_express,VehicleDamage,1st Party Physical Damage,Incident Only,,Insured,,LIPD,umpd_vd,assigned,insured,closed,standard,1p_pd_high,settled,third_party,n0375197,n0335268,N0323957,,5589536,5524925,assign_cc_app_user,assign_cc_app_user,,12/04/2024,CA,Florida,cit_no_issues,No Issues,cit_no_issues,No Issues,N,N,N,25000.0,lblty_denial,Liability Denial,N,n0310287,286,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,07/10/2024,06/10/2025,06/11/2025,APD : TL,,Y,,VERIFIED,,,PD,Auto Insured,N,N
063720687,138110790,12/03/2024,12/04/2024,12/28/2024,,Closed,automatic,incident_only,Incident Only,,Unknown,APD - TL,Medium Severity,Digital,n0386099,n0367915,N0337487,n0325525,user:10550,N0366918,assign_cc_app_user,assign_cc_app_user,,11/28/2024,Auto,Dallas,CA,Texas,77001,,N,,0,Insured not at Fault,multiVehicleAccidentAuto,Multi Vehicle Accident,efnol,efnol,eFNOL,12,Y9772722,TX,Texas,Self/Insured,Never Flagged,neverflagged,,06/10/2024,06/10/2025,2024,inforce,In Force,N,1,1,N,1773,Liberty County Mutual Insurance Company,SAF,Safeco,6,34,5203,5572,AUT,AUT,AUT,AUT,ABT29365035599,AB,T,3,N,30,Safeco Regional,N,N,12/04/2024,12/31/9999,Y,12/05/2024,12/29/2024,N,5549424,5573815,closed,automatic,,unknown,digital,digital,self,AUTO,self,063720687-0002,cc:48575399,2,063720687-0002,063720687-0002,12/04/2024,12/28/2024,,N,N,N,N,N,Uninsured Motorist Property Damage,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Insured,Closed,APD : TL,apd_express,VehicleDamage,1st Party Physical Damage - High Complexity,Settled,,Third Party,,UMPD,lipd_vd,assigned,insured,closed,standard,3p_pd_low,settled,insured,n0380318,n0334039,N0324530,,5534452,5531082,assign_cc_app_user,assign_cc_app_user,,12/04/2024,FL,Florida,cit_no_issues,Coverage Afforded,cit_afforded,No Issues,N,N,N,,,,N,n0336651,257,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,06/15/2024,06/10/2025,06/11/2025,APD : Express,Total Loss,Y,apd-total-loss,VERIFIED,,,PD,Auto Liability,N,N
067935405,135081724,12/06/2024,12/07/2024,12/12/2024,12/12/2024,Closed,automatic,settled,Settled,Automated Closing,Unknown,Unknown,Medium Severity,Digital,n0328241,n0333330,N0362460,n0382557,user:11577,,assign_cc_app_user,assign_cc_app_user,,12/04/2024,Auto,El Paso,IL,Florida,75201,,N,,0,Insured not at Fault,Another Vehicle Hit Parked Insured,Multi Vehicle Accident,eFNOL,eFNOL,efnol,4,Y9340881,IL,New York,Self/Insured,Never flagged,neverflagged,,12/26/2023,12/25/2024,2023,inforce,In force,N,3,0,N,1781,Liberty County Mutual Insurance Company,SAF,Safeco,34,84,5203,5165,AUT,Automobile,AUT,Safeco Auto,ABT29336598800,T,T,3,N,26,Safeco Regional,N,N,12/07/2024,12/31/9999,Y,12/08/2024,12/13/2024,N,5558313,5547600,closed,automatic,apd_tl,unknown,apd_tl,medium,digital,AUTO,self,067935405-0001,cc:44221936,1,067935405-0001,067935405-0001,12/08/2024,12/13/2024,12/12/2024,N,N,N,N,N,Uninsured Motorist Property Damage,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,APD : TL,apd_tl,VehicleDamage,3rd Party Physical Damage - Low Complexity,Incident Only,,Insured,,COLL,lipd_vd,assigned,insured,closed,standard,3p_pd_low,incident_only,insured,n0358085,n0382114,N0316569,Unknown,5569041,5522361,assign_cc_app_user,assign_cc_app_user,,12/09/2024,FL,Florida,cit_afforded,Coverage Afforded,cit_afforded,Coverage Afforded,N,N,Y,25000.0,,,N,n0368610,281,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,01/15/2024,12/25/2024,12/26/2024,APD : TL,Total Loss,Y,Y,VERIFIED,,,PD,Auto Insured,N,N
067935405,135081724,12/06/2024,12/07/2024,12/12/2024,12/12/2024,Closed,automatic,settled,Settled,Automated Closing,Unknown,Unknown,Medium Severity,Digital,n0328241,n0333330,N0362460,n0382557,user:11577,,assign_cc_app_user,assign_cc_app_user,,12/04/2024,Auto,El Paso,IL,Florida,75201,,N,,0,Insured not at Fault,Another Vehicle Hit Parked Insured,Multi Vehicle Accident,eFNOL,eFNOL,efnol,4,Y9340881,IL,New York,Self/Insured,Never flagged,neverflagged,,12/26/2023,12/25/2024,2023,inforce,In force,N,3,0,N,1781,Liberty County Mutual Insurance Company,SAF,Safeco,34,84,5203,5165,AUT,Automobile,AUT,Safeco Auto,ABT29336598800,T,T,3,N,26,Safeco Regional,N,N,12/07/2024,12/31/9999,Y,12/08/2024,12/13/2024,N,5558313,5547600,closed,automatic,apd_tl,unknown,apd_tl,medium,digital,AUTO,self,067935405-0002,cc:40177097,2,067935405-0002,067935405-0002,12/07/2024,12/13/2024,12/12/2024,N,N,N,N,N,Uninsured Motorist Property Damage,Uninsured Motorist Property Damage,PD,Property Damage Liability,Assigned,Insured,Closed,apd_tl,apd_tl,VehicleDamage,3rd Party Physical Damage - Low Complexity,Settled,,Insured,,COLL,lipd_vd,assigned,insured,closed,standard,3p_pd_low,incident_only,insured,n0349592,n0328913,N0334469,Unknown,5555343,5581962,assign_cc_app_user,assign_cc_app_user,,12/08/2024,IL,Florida,cit_afforded,No Issues,cit_no_issues,No Issues,N,N,Y,,lblty_denial,,N,n0380967,257,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,01/03/2024,12/25/2024,12/26/2024,APD : TL,,Y,,VERIFIED,,AL980-HA7446-07,LA,Auto Liability,N,N
067935405,135081724,12/06/2024,12/07/2024,12/12/2024,12/12/2024,Closed,automatic,settled,Settled,Automated Closing,Unknown,Unknown,Medium Severity,Digital,n0328241,n0333330,N0362460,n0382557,user:11577,,assign_cc_app_user,assign_cc_app_user,,12/04/2024,Auto,El Paso,IL,Florida,75201,,N,,0,Insured not at Fault,Another Vehicle Hit Parked Insured,Multi Vehicle Accident,eFNOL,eFNOL,efnol,4,Y9340881,IL,New York,Self/Insured,Never flagged,neverflagged,,12/26/2023,12/25/2024,2023,inforce,In force,N,3,0,N,1781,Liberty County Mutual Insurance Company,SAF,Safeco,34,84,5203,5165,AUT,Automobile,AUT,Safeco Auto,ABT29336598800,T,T,3,N,26,Safeco Regional,N,N,12/07/2024,12/31/9999,Y,12/08/2024,12/13/2024,N,5558313,5547600,closed,automatic,apd_tl,unknown,apd_tl,medium,digital,AUTO,self,067935405-0003,cc:42097809,3,067935405-0003,067935405-0003,12/08/2024,12/13/2024,12/12/2024,N,N,N,N,N,Uninsured Motorist Property Damage,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,APD : Express,apd_express,VehicleDamage,1st Party Physical Damage - High Complexity,Settled,,Insured,,UMPD,coll_vd,assigned,insured,closed,standard,1p_pd_high,incident_only,insured,n0323803,n0325191,N0332778,Janie,5501653,5515985,assign_cc_app_user,assign_cc_app_user,,12/09/2024,CA,Texas,cit_no_issues,Coverage Afforded,cit_no_issues,No Issues,N,N,N,,,,N,n0320789,280,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,01/18/2024,12/25/2024,12/26/2024,APD : Express,Total Loss,N,apd-total-loss,VERIFIED,,,LA,Auto Liability,N,N
067284023,137722216,12/01/2024,12/01/2024,12/20/2024,,Closed,closed,incident_only,Settled,,Unknown,APD - TL,Medium Severity,Digital,n0320669,n0365525,N0311980,n0389908,user:15544,N0399557,assign_cc_app_user,assign_cc_app_user,,11/29/2024,Auto,Fort Worth,IL,Texas,77001,,N,,4,Insured not at fault,insdparkedHit,Multi Vehicle Accident,efnol,eFNOL,eFNOL,4,Y9375565,CA,Florida,Self/Insured,Never Flagged,neverflagged,,01/18/2024,01/17/2025,2024,inforce,In Force,N,3,1,N,1772,Liberty County Mutual Insurance Company,SAF,Safeco,34,34,5208,5888,AUT,AUT,AUT,Safeco Auto,ABT29570304472,AB,T,2,N,30,Safeco Regional,N,N,12/01/2024,12/31/9999,Y,12/02/2024,12/21/2024,N,5559517,5500094,closed,automatic,,unknown,apd_tl,digital,digital,AUTO,4,067284023-0001,cc:41062698,1,067284023-0001,067284023-0001,12/02/2024,12/21/2024,,N,N,N,N,N,Collision - Vehicle Damage,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Insured,Closed,APD - TL,apd_express,VehicleDamage,1st Party Physical Damage - High Complexity,Incident Only,,Third Party,,COLL,coll_vd,assigned,owneroperator,closed,standard,3p_pd_low,settled,third_party,n0312943,n0304170,N0374843,,5550934,5586235,assign_cc_app_user,assign_cc_app_user,,12/02/2024,FL,California,cit_no_issues,No Issues,cit_no_issues,Coverage Afforded,N,N,Y,,lblty_denial,,N,n0373140,295,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,02/17/2024,01/17/2025,01/18/2025,APD : TL,Total Loss,N,Y,VERIFIED,,AL980-HA7446-39,LA,Auto Liability,N,N
067284023,137722216,12/01/2024,12/01/2024,12/20/2024,,Closed,closed,incident_only,Settled,,Unknown,APD - TL,Medium Severity,Digital,n0320669,n0365525,N0311980,n0389908,user:15544,N0399557,assign_cc_app_user,assign_cc_app_user,,11/29/2024,Auto,Fort Worth,IL,Texas,77001,,N,,4,Insured not at fault,insdparkedHit,Multi Vehicle Accident,efnol,eFNOL,eFNOL,4,Y9375565,CA,Florida,Self/Insured,Never Flagged,neverflagged,,01/18/2024,01/17/2025,2024,inforce,In Force,N,3,1,N,1772,Liberty County Mutual Insurance Company,SAF,Safeco,34,34,5208,5888,AUT,AUT,AUT,Safeco Auto,ABT29570304472,AB,T,2,N,30,Safeco Regional,N,N,12/01/2024,12/31/9999,Y,12/02/2024,12/21/2024,N,5559517,5500094,closed,automatic,,unknown,apd_tl,digital,digital,AUTO,4,067284023-0002,cc:48919792,2,067284023-0002,067284023-0002,12/02/2024,12/20/2024,,N,N,N,N,N,Uninsured Motorist Property Damage,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,APD - TL,apd_tl,VehicleDamage,1st Party Physical Damage - High Complexity,Settled,,Third Party,,LIPD,lipd_vd,assigned,insured,closed,standard,1p_pd_high,settled,insured,n0383000,n0356438,N0395140,Janie,5579745,5531551,assign_cc_app_user,assign_cc_app_user,,12/02/2024,FL,Florida,cit_afforded,Coverage Afforded,cit_afforded,No Issues,N,N,Y,,lblty_denial,Liability Denial,N,n0339562,200,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,01/27/2024,01/17/2025,01/18/2025,APD : Express,,N,,VERIFIED,,,LA,Auto Liability,N,N
067284023,137722216,12/01/2024,12/01/2024,12/20/2024,,Closed,closed,incident_only,Settled,,Unknown,APD - TL,Medium Severity,Digital,n0320669,n0365525,N0311980,n0389908,user:15544,N0399557,assign_cc_app_user,assign_cc_app_user,,11/29/2024,Auto,Fort Worth,IL,Texas,77001,,N,,4,Insured not at fault,insdparkedHit,Multi Vehicle Accident,efnol,eFNOL,eFNOL,4,Y9375565,CA,Florida,Self/Insured,Never Flagged,neverflagged,,01/18/2024,01/17/2025,2024,inforce,In Force,N,3,1,N,1772,Liberty County Mutual Insurance Company,SAF,Safeco,34,34,5208,5888,AUT,AUT,AUT,Safeco Auto,ABT29570304472,AB,T,2,N,30,Safeco Regional,N,N,12/01/2024,12/31/9999,Y,12/02/2024,12/21/2024,N,5559517,5500094,closed,automatic,,unknown,apd_tl,digital,digital,AUTO,4,067284023-0003,cc:45966913,3,067284023-0003,067284023-0003,12/02/2024,12/20/2024,,N,N,N,N,N,Collision,Uninsured Motorist Property Damage,PD,Property Damage Liability,Assigned,Insured,Closed,APD : TL,apd_tl,VehicleDamage,1st Party Physical Damage - High Complexity,Incident Only,,Third Party,,COLL,umpd_vd,assigned,owneroperator,closed,standard,1p_pd_high,incident_only,third_party,n0343829,n0345603,N0356925,Janie,5515799,5529716,assign_cc_app_user,assign_cc_app_user,,12/02/2024,FL,Illinois,cit_no_issues,Coverage Afforded,cit_no_issues,Coverage Afforded,N,N,Y,25000.0,lblty_denial,,N,n0358407,296,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,02/06/2024,01/17/2025,01/18/2025,APD : Express,,N,,VERIFIED,,AL980-HA7446-19,PD,Auto Liability,N,N
069196471,138348659,12/09/2024,12/10/2024,12/27/2024,,Closed,closed,settled,Incident Only,,Unknown,APD - TL,Medium Severity,Digital,n0331760,n0309390,N0334898,n0356369,user:15298,N0375499,assign_cc_app_user,assign_cc_app_user,,12/04/2024,Auto,Austin,FL,Florida,77001,,N,,4,Insured not at Fault,Another Vehicle Hit Parked Insured,Multi Vehicle Accident,eFNOL,efnol,efnol,12,Y9461859,TX,California,Self/Insured,Never Flagged,neverflagged,,09/22/2024,09/22/2025,2024,inforce,In Force,N,1,0,N,1736,Liberty County Mutual Insurance Company,SAF,Safeco,6,34,5208,5482,AUT,AUT,AUT,AUT,ABT29224422284,AB,T,3,N,28,Safeco Regional,N,N,12/10/2024,12/31/9999,Y,12/11/2024,12/28/2024,N,5581663,5595672,closed,closed,,unknown,digital,medium,self,AUTO,self,069196471-0001,cc:44764956,1,069196471-0001,069196471-0001,12/10/2024,12/28/2024,,N,N,N,N,N,Collision,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Insured,Closed,APD - TL,apd_tl,VehicleDamage,1st Party Physical Damage,Settled,,Third Party,,LIPD,umpd_vd,assigned,owneroperator,closed,standard,3p_pd_low,incident_only,third_party,n0365621,n0360029,N0373490,,5502816,5505210,assign_cc_app_user,assign_cc_app_user,,12/10/2024,NY,New York,cit_no_issues,No Issues,cit_afforded,Coverage Afforded,N,N,N,,lblty_denial,,N,n0308127,280,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,09/30/2024,09/22/2025,09/23/2025,APD : TL,Total Loss,N,Y,VERIFIED,,,LA,Auto Liability,N,N
067001691,137016292,12/05/2024,12/06/2024,01/05/2025,,Closed,closed,incident_only,Incident Only,,Unknown,Unknown,Digital,Digital,n0356369,n0319025,N0386013,n0374035,user:12589,,assign_cc_app_user,assign_cc_app_user,,12/03/2024,Auto,Fort Worth,TX,Florida,78701,,N,,4,Insured not at Fault,multiVehicleAccidentAuto,Multi Vehicle Accident,eFNOL,eFNOL,eFNOL,12,Y9193720,TX,Illinois,Self/Insured,Never flagged,neverflagged,,07/08/2024,07/08/2025,2024,inforce,In force,N,1,2,N,1717,Liberty County Mutual Insurance Company,SAF,Safeco,6,34,5208,5485,AUT,AUT,AUT,Safeco Auto,ABT29207511166,AB,T,2,N,30,Safeco Regional,N,N,12/06/2024,12/31/9999,Y,12/07/2024,01/06/2025,N,5554138,5529170,closed,closed,,unknown,apd_tl,medium,self,AUTO,4,067001691-0001,cc:45450844,1,067001691-0001,067001691-0001,12/07/2024,01/05/2025,,N,N,N,N,N,Collision - Vehicle Damage,Uninsured Motorist Property Damage,PD,Property Damage Liability,Assigned,Insured,Closed,APD : TL,apd_express,VehicleDamage,3rd Party Physical Damage - Low Complexity,Settled,,Insured,,LIPD,lipd_vd,assigned,owneroperator,closed,standard,1p_pd_high,settled,insured,n0337475,n0360469,N0321821,Janie,5538590,5580364,assign_cc_app_user,assign_cc_app_user,,12/07/2024,NY,Texas,cit_no_issues,No Issues,cit_no_issues,Coverage Afforded,N,N,N,,,Liability Denial,N,n0323445,258,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,07/26/2024,07/08/2025,07/09/2025,APD : Express,Total Loss,N,apd-total-loss,VERIFIED,,AL980-HA7446-92,LA,Auto Liability,N,N
067001691,137016292,12/05/2024,12/06/2024,01/05/2025,,Closed,closed,incident_only,Incident Only,,Unknown,Unknown,Digital,Digital,n0356369,n0319025,N0386013,n0374035,user:12589,,assign_cc_app_user,assign_cc_app_user,,12/03/2024,Auto,Fort Worth,TX,Florida,78701,,N,,4,Insured not at Fault,multiVehicleAccidentAuto,Multi Vehicle Accident,eFNOL,eFNOL,eFNOL,12,Y9193720,TX,Illinois,Self/Insured,Never flagged,neverflagged,,07/08/2024,07/08/2025,2024,inforce,In force,N,1,2,N,1717,Liberty County Mutual Insurance Company,SAF,Safeco,6,34,5208,5485,AUT,AUT,AUT,Safeco Auto,ABT29207511166,AB,T,2,N,30,Safeco Regional,N,N,12/06/2024,12/31/9999,Y,12/07/2024,01/06/2025,N,5554138,5529170,closed,closed,,unknown,apd_tl,medium,self,AUTO,4,067001691-0002,cc:41431206,2,067001691-0002,067001691-0002,12/07/2024,01/06/2025,,N,N,N,N,N,Collision - Vehicle Damage,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,apd_tl,apd_tl,VehicleDamage,1st Party Physical Damage,Incident Only,,Third Party,,LIPD,lipd_vd,assigned,insured,closed,standard,3p_pd_low,incident_only,third_party,n0326588,n0300463,N0381600,Janie,5501600,5560115,assign_cc_app_user,assign_cc_app_user,,12/07/2024,TX,Illinois,cit_afforded,No Issues,cit_no_issues,Coverage Afforded,N,N,N,,,Liability Denial,N,n0378802,276,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,07/08/2024,07/08/2025,07/09/2025,APD : Express,Total Loss,Y,Y,VERIFIED,,AL980-HA7446-19,PD,Auto Liability,N,N
067001691,137016292,12/05/2024,12/06/2024,01/05/2025,,Closed,closed,incident_only,Incident Only,,Unknown,Unknown,Digital,Digital,n0356369,n0319025,N0386013,n0374035,user:12589,,assign_cc_app_user,assign_cc_app_user,,12/03/2024,Auto,Fort Worth,TX,Florida,78701,,N,,4,Insured not at Fault,multiVehicleAccidentAuto,Multi Vehicle Accident,eFNOL,eFNOL,eFNOL,12,Y9193720,TX,Illinois,Self/Insured,Never flagged,neverflagged,,07/08/2024,07/08/2025,2024,inforce,In force,N,1,2,N,1717,Liberty County Mutual Insurance Company,SAF,Safeco,6,34,5208,5485,AUT,AUT,AUT,Safeco Auto,ABT29207511166,AB,T,2,N,30,Safeco Regional,N,N,12/06/2024,12/31/9999,Y,12/07/2024,01/06/2025,N,5554138,5529170,closed,closed,,unknown,apd_tl,medium,self,AUTO,4,067001691-0003,cc:49698786,3,067001691-0003,067001691-0003,12/07/2024,01/05/2025,,N,N,N,N,N,Collision,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,APD - TL,apd_tl,VehicleDamage,1st Party Physical Damage - High Complexity,Incident Only,,Insured,,COLL,coll_vd,assigned,owneroperator,closed,standard,1p_pd_high,incident_only,insured,n0372151,n0308509,N0338382,Janie,5517635,5515993,assign_cc_app_user,assign_cc_app_user,,12/07/2024,NY,Illinois,cit_no_issues,No Issues,cit_no_issues,No Issues,N,N,Y,,,,N,n0379802,240,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,07/16/2024,07/08/2025,07/09/2025,APD : TL,Total Loss,N,apd-total-loss,VERIFIED,,AL980-HA7446-79,PD,Auto Liability,N,N
060402431,138899743,12/04/2024,12/05/2024,12/19/2024,,Closed,automatic,incident_only,Incident Only,,Unknown,APD - TL,Digital,Digital,n0340340,n0339358,N0366412,n0372088,user:15307,N0314920,assign_cc_app_user,assign_cc_app_user,,12/01/2024,Auto,Houston,CA,Florida,75201,,N,,4,Insured not at Fault,Another Vehicle Hit Parked Insured,Multi-Vehicle Accident,efnol,eFNOL,efnol,4,Y9484935,NY,Texas,Self/Insured,Never Flagged,neverflagged,,07/18/2024,07/18/2025,2024,inforce,In force,N,1,0,N,1703,Liberty County Mutual Insurance Company,SAF,Safeco,6,34,5203,5609,AUT,AUT,AUT,AUT,ABT29757273798,T,T,2,N,27,Safeco Regional,N,N,12/05/2024,12/31/9999,Y,12/06/2024,12/20/2024,N,5531148,5548704,closed,automatic,,apd_tl,apd_tl,digital,digital,AUTO,self,060402431-0001,cc:40627384,1,060402431-0001,060402431-0001,12/06/2024,12/19/2024,,N,N,N,N,N,Liability Property Damage,Uninsured Motorist Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,APD : Express,apd_tl,VehicleDamage,1st Party Physical Damage,Settled,,Insured,,LIPD,lipd_vd,assigned,owneroperator,closed,standard,3p_pd_low,settled,third_party,n0390053,n0377894,N0311413,Janie,5561194,5506047,assign_cc_app_user,assign_cc_app_user,,12/06/2024,IL,Florida,cit_no_issues,Coverage Afforded,cit_no_issues,No Issues,N,N,N,,,,N,n0387965,215,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,07/26/2024,07/18/2025,07/19/2025,APD : Express,,Y,,VERIFIED,,AL980-HA7446-80,LA,Auto Insured,N,N
